query_id,top_1_accuracy,top_3_accuracy,top_5_accuracy,top_10_accuracy,late_ratio,ground_truth
d98d02c6-d4be-42e4-85ed-54829c6edcfa,1,1,1,1,0,pointing
fe5fba66-f814-4a3d-b4c8-129097aebc8f,1,1,1,1,0,pulling
b82956aa-d215-485d-82f1-69a0abaca14f,1,1,1,1,0,sitting
9188a0f3-082f-48f5-aeed-599e389a66f0,1,1,1,1,0,standing_up
1ea8cf35-7032-488b-84b3-b4ed79bafae3,1,1,1,1,0,loitering
4a3ff81f-c308-4f37-8f4d-ab2d1d507088,0,0,0,0,0,14
ff17f9fe-3baf-4263-b62a-46d7971c10ae,1,1,1,1,0,talking_on_phone
1a50a5f9-c79a-4a9c-996a-82a828382a5f,1,1,1,1,0,pulling
15234246-31a6-40f8-9b2f-e67e9cd9f6b6,0,1,1,1,0,talking_on_phone
99afbc8e-8477-4456-8473-12ba02fc9a92,1,1,1,1,0,throwing
f1e2c752-79f7-4b6b-894a-dc8e97ea5617,0,1,1,1,100,pocket_in
5c14f0a9-1690-47c3-a02d-324fbfe6efd4,1,1,1,1,0,transferring_object
9eb97b06-a459-4435-ba45-9881c93bbf08,0,0,0,0,0,15
5b489f5e-d925-4a96-a36f-2687836ebebc,1,1,1,1,0,fall
7d097156-f258-401a-8fbc-0ee62af06c6e,1,1,1,1,0,talking
