cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
115,39,3.53,8,0,1,3,905
86,46,3.42,8,1,1,2,906
104,45,3.16,8,0,1,1,907
61,40,4.01,8,1,0,3,908
111,44,3.74,8,0,0,0,909
90,42,3.07,9,0,0,5,910
110,39,3.72,9,1,0,6,911
130,48,3.84,8,1,0,6,912
107,39,3.93,8,1,0,1,913
77,44,3.17,8,0,0,5,914
80,39,3.79,9,0,1,0,915
83,39,3.32,8,0,0,4,916
79,39,3.34,8,1,0,1,917
92,39,3.54,9,1,1,3,918
108,39,3.75,8,1,0,5,919
97,39,3.23,8,0,0,0,920
101,38,3.35,9,0,1,4,921
108,39,3.52,8,0,1,4,922
73,39,3.88,8,0,2,0,923
89,38,3.78,8,0,0,4,924
76,50,3.81,8,1,2,6,925
80,39,3.19,9,0,1,2,926
115,39,3.85,8,0,1,10,927
100,39,3.65,8,0,1,0,928
94,39,3.67,8,0,1,4,929
82,39,3.62,8,0,0,5,930
93,51,3.65,8,0,0,2,931
101,51,3.7,8,0,1,3,932
92,52,4.12,9,1,0,5,933
124,52,3.56,9,0,0,3,934
49,52,3.68,10,0,1,1,935
59,51,3.16,9,0,0,4,936
102,52,4.32,10,0,1,1,937
99,52,3.23,10,0,0,2,938
90,51,3.88,10,1,0,2,939
96,52,3.76,10,1,0,7,940
73,51,3.1,10,0,1,0,941
95,51,3.99,10,1,0,4,942
86,51,3.79,10,1,1,7,943
90,51,3.75,10,1,0,3,944
84,51,3.73,10,1,0,5,945
90,51,3.67,10,1,0,0,946
98,50,4.1,10,1,0,7,947
110,51,3.97,10,1,0,5,948
92,39,3.46,9,1,1,2,949
82,50,3.62,9,0,1,4,950
92,41,3.87,9,1,1,5,951
92,41,3.38,10,1,0,5,952
128,43,3.32,9,1,1,5,953
127,41,3.25,10,1,0,5,954
91,45,3.42,9,1,1,5,955
94,43,3.1,10,1,1,0,956
77,43,3.7,10,0,1,4,957
119,45,3.64,10,1,0,5,958
92,43,3.19,10,1,1,0,959
124,49,3.34,10,1,1,0,960
80,45,3.81,10,1,0,5,961
91,44,3.48,10,0,1,3,962
119,47,3.48,10,0,0,0,963
113,44,3.85,9,0,0,5,964
90,42,3.44,10,1,1,3,965
114,48,3.75,10,0,1,2,966
98,48,3.18,8,1,0,0,967
95,47,3.26,8,0,1,4,968
99,47,3.44,8,1,1,5,969
101,48,3.7,8,0,2,6,970
110,48,3.17,8,1,0,0,971
95,48,3.84,8,1,1,4,972
111,48,3.33,8,1,0,8,973
104,48,3.2,8,0,0,9,974
79,48,3.59,8,0,1,5,975
85,47,3.23,8,0,0,7,976
106,47,3.97,8,1,0,3,977
107,47,4.0,8,0,1,3,978
78,48,3.08,8,1,1,5,979
89,48,3.77,11,0,0,3,980
91,48,3.26,8,1,1,7,981
105,47,3.73,8,0,0,4,982
78,48,3.17,8,1,1,4,983
96,47,3.4,8,1,0,3,984
139,47,3.8,8,0,1,0,985
92,37,3.28,8,0,0,5,986
104,36,3.26,8,1,0,3,987
83,38,3.09,5,0,0,5,988
87,47,3.96,8,0,1,4,989
126,38,3.15,8,1,0,1,990
84,40,3.42,8,0,0,5,991
112,38,3.66,8,1,1,2,992
72,35,3.81,8,1,0,0,993
103,48,3.41,8,0,0,9,994
82,40,3.31,8,0,0,0,995
100,43,3.98,8,0,1,7,996
102,36,3.81,8,1,1,0,997
81,36,3.43,8,1,0,3,998
96,48,3.4,7,0,0,2,999
107,42,3.93,7,1,0,0,1000
82,45,4.13,7,1,0,4,1001
115,42,3.75,7,1,1,4,1002
87,58,3.54,7,1,0,7,1003
87,49,3.67,7,0,0,1,1004
85,57,3.81,7,1,0,3,1005
94,56,3.41,7,1,1,7,1006
132,52,3.98,7,1,1,3,1007
84,51,4.04,7,0,0,2,1008
104,56,3.37,7,1,1,1,1009
89,54,4.11,7,1,1,6,1010
76,55,4.04,7,1,0,5,1011
94,52,3.6,7,1,0,6,1012
102,55,3.49,7,1,1,3,1013
96,60,3.37,7,1,1,7,1014
100,54,3.6,7,1,0,0,1015
92,54,3.59,7,0,0,4,1016
86,54,3.55,7,1,0,6,1017
89,55,3.73,7,1,1,4,1018
81,57,3.72,7,0,1,1,1019
84,54,3.28,8,1,0,3,1020
114,52,3.56,7,1,0,2,1021
77,54,3.15,7,1,0,5,1022
