query_id,time_constraint_ms,network_latency_ms,data_prep_time_ms,remaining_time_ms,n_phases,orchestration_overhead_ms,effective_time_ms,is_late,accuracy
4f798a57-d10b-4460-b0df-c54a09ebf601,5258.182408534734,19.208516420630,307.448105537209,4932.525786576894,2,57.625549261889,4874.900237315005,0,0.761689640102
2ba416bb-cf50-44e9-8dfd-31814d8ecaa3,4671.295490289977,78.724450683916,591.944366581312,4001.626673024749,2,236.173352051748,3765.453320973001,0,0.772539002381
baa645ab-ebd0-4ab3-991a-3caa8355cbb4,6228.043192420685,48.261930492692,67.401811499676,6113.379450428318,2,144.785791478075,5968.593658950243,0,0.761017462324
8788eb68-acb2-412b-9be4-cf9e1e8340a2,1936.037896236886,84.568906915413,325.180382786614,1527.288606534859,2,253.706720746239,1273.581885788620,0,0.732709980482
ffe9a992-e3c1-499c-a392-25541fdb1604,1077.665814931239,50.431850428705,131.494664808175,896.739299694359,2,151.295551286115,745.443748408244,0,0.708592293628
d6daa822-9432-4ee3-9c88-c1e15301e683,4062.942610842101,47.297927729874,201.859944206842,3814.784738905386,2,141.893783189621,3672.890955715765,0,0.768729343213
1454f680-cbba-4499-8392-f27d3baba4be,1726.573450219217,34.286576458311,21.014130940776,1672.272742820129,2,102.859729374934,1569.413013445196,0,0.729928431634
01f0d541-dbc3-47a4-b701-b8e11ab01447,2645.966001861322,81.116107491449,92.365484447918,2473.484409921956,2,243.348322474346,2230.136087447609,0,0.758102958436
e7c96845-f7fc-4371-b1de-6b18e40ceb31,2470.569995894085,53.405854600825,526.651153843214,1891.512987450046,2,160.217563802474,1731.295423647572,0,0.729016914340
7d2f52d2-80a9-4eac-8957-655c18d55844,9587.774999899335,28.856017811397,43.674322481548,9516.244659606391,2,86.568053434192,9429.676606172199,0,0.751609300285
d534599b-13be-4f7f-8288-916d6946adb6,3421.552588770361,124.148836823699,186.162094420426,3112.241657526237,2,372.446510471096,2739.795147055142,0,0.769086407272
545a30e3-cf58-44b1-a1d3-5fd792d57f30,8135.057425849088,10.570437448153,89.867631000232,8035.619357400703,2,31.711312344459,8003.908045056244,0,0.757090650956
bea13a3a-311d-4ea7-b883-5e863722fad1,1040.380935346442,30.143475965182,129.539326216685,881.698133164575,2,90.430427895545,791.267705269030,0,0.713082000579
021943f2-c2db-4380-9963-73805f6d598b,2651.044004960224,29.419546548779,21.101008517477,2601.523449893968,2,88.258639646338,2513.264810247631,0,0.743395801089
068a1168-50b0-4113-be92-26cec29fd51a,7466.321157097809,14.673610286526,45.922743485663,7406.724803325620,2,44.020830859578,7362.703972466043,0,0.769373329963
ac94c2d3-58f8-4be6-8fd8-5e6ded38a5d6,3207.919939736455,27.077478406476,724.831208926451,2457.011252403528,2,81.232435219428,2375.778817184099,1,0.675604095527
5834bf87-096d-490d-bf67-53482a1ed02c,1649.314468732520,13.036245475756,89.929657764087,1547.348565492677,2,39.108736427268,1508.239829065409,0,0.737973127444
ff8fa260-aa98-4ded-89d6-d4961da6fa28,7147.649651526704,7.747538785539,132.858767332780,7008.043345408385,2,23.242616356618,6984.800729051767,0,0.779175111852
a04869b8-5db1-45cf-ae34-865c0be15971,9064.004802894971,60.509093585690,50.915215807551,8953.580493501731,2,181.527280757071,8772.053212744660,0,0.757921848570
c9a596ad-5c6a-4c8d-afd1-53a1a4e50a83,3379.834265657583,71.315269319434,247.966340175690,3061.552656162459,2,213.945807958303,2847.606848204156,0,0.777593754727
754f7147-c677-4ee9-bce0-968afde48925,8223.101287750487,7.657188167201,145.748254516802,8070.695845066483,2,22.971564501604,8047.724280564879,0,0.754382849668
9cc8ff22-434e-46f5-b61e-4e3039167bf9,9175.676747590369,28.378857846403,358.076544397765,8790.221345346201,2,85.136573539210,8705.084771806991,1,0.748783460102
332e812e-b298-4cf2-bdef-7391161bce40,8958.152398169461,38.846162914577,61.391384917923,8858.914850336962,2,116.538488743732,8742.376361593229,0,0.762098039353
536bb92a-75cc-4503-b29e-a628c064b6ba,2871.810237732804,47.997810829494,144.669760820341,2680.142666082969,2,143.993432488480,2536.149233594489,0,0.760615447341
6bb52b00-a927-43af-889a-8e0e274b28f2,1001.259500782746,21.346122059250,635.357823463895,345.555555259601,1,21.346122059250,324.209433200351,0,0.622268536155
14f4dff0-e70d-4960-a867-9b905bdc77cf,4061.404604774388,77.464071020507,280.622114834280,3704.318418919600,2,232.392213061522,3471.926205858078,0,0.751351451116
381181df-f2a9-4984-8578-870a04313f01,7478.334196576783,30.623990374438,121.031938538912,7327.678267663433,2,91.871971123315,7235.806296540118,0,0.751776653588
1c55d4a3-b9e1-45cf-ac1d-e47a2b5dd109,6133.233643517387,48.465194559562,283.782115564588,5801.986333393236,2,145.395583678687,5656.590749714550,0,0.774560512017
6fb38033-0d20-4398-8175-6e89368fc2b8,2634.533212384657,36.732840022167,155.081667319725,2443.718705042765,2,110.198520066502,2333.520184976263,0,0.736987937697
b1f851a3-f575-4bd0-80d0-76004625a841,2377.781346774267,25.114717288092,86.468468862210,2267.198160623964,2,75.344151864277,2191.854008759688,1,0.689232549282
ad2200b1-6e18-4516-8366-d305888db00f,2056.164780929557,32.698819919278,245.209609588650,1779.256351421629,2,98.096459757833,1681.159891663797,0,0.728154521650
8a9afeda-d5d1-4d30-9fae-28da634b4190,4215.056810496556,49.006912819104,286.558438788791,3880.491458888660,2,147.020738457313,3733.470720431348,1,0.705754569009
29ce6c35-faca-4dc6-917c-75d2bd9c9bdc,2790.831385472352,59.463104253511,808.899615777080,1923.468665441761,2,178.389312760532,1745.079352681229,0,0.744269017219
654652f4-c80a-4e82-aa53-e4f37102ebef,7057.860890053845,34.501916736094,317.554910627224,6706.804062690528,2,103.505750208281,6603.298312482247,0,0.745607206772
5794cca0-bcc1-4716-943d-74b5f3aee35d,7338.165962323949,92.402824631491,57.396184975104,7189.366952717354,2,277.208473894473,6912.158478822881,0,0.768883108692
6aece8c8-645f-46d4-87c3-5b0666469427,9810.525807832302,20.682986026602,118.283458886665,9672.559362919035,2,62.048958079807,9610.510404839228,0,0.741400872641
da55358e-863d-4736-a052-5271e3abf0c3,3193.875070283748,9.786985586331,31.692014237095,3153.396070460322,2,29.360956758992,3124.035113701329,0,0.780127078269
8f27bd03-3214-4f10-85e2-819ea5c538eb,9122.449187075057,47.155643394788,907.553858435235,8168.739685245035,2,141.466930184363,8027.272755060671,0,0.776195117657
17589e18-2ec6-4450-b0c5-be326b61db2b,8872.238952736177,26.673411747813,109.683859591008,8736.881681397355,2,80.020235243439,8656.861446153916,0,0.773799421869
23ab9793-7f34-4198-8122-6fabf71acb44,9607.553712605240,53.278151939155,76.022190278190,9479.253370387894,2,159.834455817466,9319.418914570428,1,0.682430499993
08505938-eac8-4690-b9e6-73d351da94cd,1181.126653966230,49.060936612895,341.159274395043,791.906442958291,2,147.182809838686,644.723633119605,0,0.684735091826
32c7f067-86aa-4c8e-9fb3-aa6cb1ae8b99,9881.775867288918,72.682706911154,215.684439781270,9594.408720596493,2,218.048120733463,9376.360599863030,0,0.780611761685
abc77e56-4e9f-4e77-ac3c-ebcd40664401,1057.675868710297,52.208939982809,141.781498299725,864.685430427763,2,156.626819948428,708.058610479335,0,0.684313563117
80589de4-67ec-4194-8feb-32940ba92946,1675.406883397744,24.125477980467,350.431812131176,1301.849593286101,2,72.376433941400,1229.473159344700,0,0.739370909132
9e369a0c-abaa-4dbc-8c7c-f77c6d5481ea,3254.479542672554,15.302163462584,869.938442152608,2370.238937057362,2,45.906490387752,2324.332446669610,0,0.737998569801
be53a377-fb9d-4f64-ab1e-ce25923cc95e,3153.528583831592,73.678138647330,101.082722360732,2979.767722823530,2,221.034415941991,2758.733306881538,0,0.764213078282
d855dd43-0186-4c6e-835b-6c417fca511a,9858.884292765793,61.598515499803,355.375708752906,9442.910068513085,2,184.795546499408,9258.114522013677,0,0.761117804682
002a2e4a-890f-4461-b5d3-401503afdfa1,5159.004753481612,49.408427012250,430.719658473853,4679.876667995509,2,148.225281036750,4531.651386958759,0,0.764721105593
223fcaff-9288-4e14-9e11-05a9b2bd9c89,2011.379691450579,2.500000000000,92.078660011421,1917.801031439158,2,7.500000000000,1910.301031439158,0,0.753321963083
649c148f-4b1d-4727-9b86-f369dcbefba3,1216.378153513015,51.121018675672,86.772300804829,1079.484834032514,2,153.363056027017,926.121778005497,0,0.690951839060
