core1,core2,core3,core4,mem,gpu,norm_ex_time
30.39,4.65,5.88,3.98,110.62,3.02,729
35.88,6.63,5.38,4.34,111.86,2.74,730
34.64,6.15,5.09,4.12,112.2,2.64,731
32.16,5.69,4.89,3.9,117.58,3.03,732
34.35,5.67,5.49,3.95,111.81,2.84,733
34.62,5.44,5.5,3.8,104.16,3.11,734
34.49,5.93,4.97,4.5,120.16,2.91,735
33.02,5.19,5.35,3.76,115.01,2.87,736
33.14,5.46,4.66,4.88,112.99,3.11,737
35.21,5.41,5.25,5.78,98.48,3.39,738
31.29,5.63,4.15,4.97,115.04,2.89,739
34.19,5.1,5.93,5.34,124.06,3.27,740
27.81,4.98,5.35,4.97,121.48,3.29,741
37.1,5.57,5.48,4.9,112.48,3.18,742
31.23,5.51,6.21,4.63,115.27,3.17,743
33.36,5.69,6.11,4.98,121.28,3.26,744
28.93,5.76,5.01,4.95,115.3,3.07,745
30.97,5.9,3.93,4.82,117.06,3.17,746
35.5,5.93,4.15,4.92,112.56,3.38,747
31.45,5.41,5.16,4.7,108.42,3.15,748
31.24,5.44,4.73,4.93,106.02,3.17,749
33.48,5.76,4.89,4.99,115.86,3.35,750
27.66,5.53,4.44,4.24,97.43,3.27,751
37.57,5.08,3.9,4.95,113.69,3.35,752
36.62,4.64,5.19,5.09,111.26,3.4,753
27.82,5.32,5.57,5.89,116.49,2.99,754
32.89,5.56,4.92,5.11,111.51,2.96,755
34.66,5.44,5.16,4.81,105.41,3.15,756
32.2,5.2,6.37,4.72,118.49,3.03,757
34.82,5.18,4.12,4.83,112.84,3.46,758
31.82,6.23,5.83,5.08,112.86,3.31,759
33.88,5.75,5.56,5.07,118.26,2.9,760
30.19,6.07,5.39,5.35,115.28,2.98,761
29.08,5.69,5.24,5.01,106.22,3.11,762
33.14,6.05,5.67,5.14,110.74,3.08,763
33.03,5.76,5.47,5.05,111.35,3.25,764
33.38,6.61,5.54,5.03,109.41,3.4,765
30.24,5.7,4.88,5.03,115.34,3.24,766
32.93,5.44,5.34,5.05,109.96,3.44,767
28.96,5.76,5.64,7.05,122.56,3.36,768
32.49,5.61,5.41,4.88,117.89,3.24,769
31.68,5.34,5.47,5.34,111.6,3.07,770
34.33,5.55,5.99,4.73,112.54,3.34,771
31.55,5.82,5.47,5.32,108.7,2.79,772
31.3,5.83,5.79,4.92,107.4,4.01,773
31.68,5.61,5.92,5.03,108.32,3.51,774
34.66,5.79,5.51,4.92,111.43,3.25,775
35.15,5.8,5.63,5.19,108.7,3.4,776
31.2,5.56,5.96,5.24,108.28,3.96,777
35.02,5.6,5.97,5.15,103.52,3.29,778
33.28,5.68,5.24,4.77,109.24,3.54,779
33.84,6.3,5.71,5.28,108.26,3.58,780
35.75,5.43,5.66,5.6,108.84,3.98,781
33.57,5.81,5.52,5.1,111.46,3.65,782
34.98,5.57,5.74,4.52,110.46,3.81,783
30.32,6.02,5.75,5.81,104.08,3.53,784
32.8,6.44,5.58,4.9,109.61,3.13,785
33.46,5.66,5.89,6.03,107.3,3.81,786
31.27,5.89,5.82,4.69,105.04,3.55,787
31.4,5.28,5.79,4.57,104.4,3.31,788
31.28,5.78,5.84,4.71,106.16,3.84,789
30.69,5.47,5.72,5.19,105.75,3.55,790
31.59,5.64,5.86,5.41,112.91,3.38,791
31.42,5.02,6.0,4.33,110.05,4.12,792
30.85,5.15,5.94,4.89,103.75,3.5,793
31.02,4.78,5.84,5.0,111.02,3.33,794
31.08,5.12,5.81,4.88,127.26,3.54,795
30.8,4.89,5.92,5.8,127.51,3.84,796
31.27,5.15,5.79,5.25,127.38,3.67,797
