core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
79.41,18.12,3.32,2.32,1.67,1.04,3.45,1.81,155.75,3.23,654
67.81,19.51,2.74,2.23,1.3,1.15,3.57,1.98,155.74,3.05,655
82.38,18.43,2.89,2.21,1.69,1.16,3.45,2.17,155.76,3.23,656
81.22,17.81,2.84,2.71,1.59,1.06,3.16,1.92,155.63,3.27,657
58.18,18.62,2.73,2.32,2.07,1.2,3.67,1.88,155.75,3.34,658
62.53,17.21,2.88,1.7,1.82,1.35,3.56,2.01,165.67,3.56,659
66.95,18.39,3.14,2.3,1.57,1.01,3.56,1.65,155.72,3.42,660
61.36,19.03,2.98,1.89,1.68,1.15,3.12,1.98,155.41,2.71,661
56.91,16.12,2.55,2.1,1.74,1.55,3.89,2.35,155.68,3.27,662
55.76,18.15,2.65,1.97,1.77,1.01,3.68,1.53,155.59,3.27,663
69.03,17.74,2.48,2.08,1.58,1.29,3.36,1.83,155.99,3.4,664
63.11,17.97,3.19,2.01,1.86,0.76,3.08,2.18,155.62,4.83,665
70.92,13.19,2.66,2.1,1.6,1.16,3.87,1.97,155.79,3.55,666
69.16,13.94,2.54,2.29,1.66,0.89,3.22,2.06,155.24,3.38,667
59.45,15.54,2.87,2.17,2.07,1.44,3.58,2.0,155.67,3.51,668
64.13,17.0,2.8,2.23,1.95,1.18,3.45,1.94,155.65,3.32,669
59.82,16.89,2.97,2.3,1.71,1.28,3.66,1.69,155.88,3.26,670
57.94,16.72,2.53,1.9,1.65,1.25,2.87,1.82,161.33,3.23,671
33.82,15.86,2.67,1.9,1.79,0.82,3.62,1.9,155.8,3.56,672
70.2,16.42,2.63,2.19,1.9,1.6,3.24,2.23,155.54,3.35,673
56.1,15.19,2.81,2.03,1.76,1.57,3.46,2.0,155.65,3.35,674
52.23,15.53,2.5,2.42,1.83,1.17,3.35,1.85,155.73,3.53,675
69.76,14.09,2.57,2.73,1.51,1.23,3.38,1.9,155.5,3.24,676
59.33,15.33,2.34,2.76,1.49,1.08,3.52,1.77,155.62,2.37,677
64.6,13.95,2.23,2.6,1.48,1.13,3.01,2.23,99.97,3.32,678
69.18,13.05,2.96,2.46,1.51,1.14,3.34,2.01,100.1,3.49,679
70.39,15.44,2.44,2.89,1.49,1.3,3.3,1.81,100.4,3.37,680
70.4,14.86,2.28,2.5,1.85,1.07,3.31,1.86,100.14,3.39,681
70.39,14.3,3.15,2.62,1.73,1.03,3.46,1.65,100.08,3.62,682
70.41,14.6,2.57,2.17,2.14,0.84,3.4,1.85,143.69,3.4,683
70.37,15.15,2.88,2.53,1.28,1.07,2.99,1.81,100.18,3.77,684
70.2,15.02,2.97,2.61,1.53,1.26,3.5,1.44,100.48,3.62,685
70.42,14.91,2.63,2.26,3.0,1.23,3.38,1.86,100.26,3.48,686
70.53,15.57,2.49,2.66,1.83,1.03,3.32,2.06,100.28,3.12,687
70.23,15.93,2.66,2.3,1.03,1.09,3.07,1.9,100.37,3.71,688
70.42,15.21,2.67,2.8,1.63,1.5,3.11,1.72,100.24,3.11,689
69.86,16.8,2.58,2.51,1.33,1.55,3.52,1.8,100.2,3.77,690
70.1,14.74,2.54,2.75,1.4,1.46,3.46,1.71,100.54,3.35,691
70.25,16.83,2.6,2.48,1.32,1.41,2.66,1.96,100.49,3.57,692
70.31,16.91,2.91,2.62,1.53,0.92,3.23,1.68,100.47,3.5,693
70.46,16.78,2.64,2.6,1.54,1.29,3.37,2.07,100.44,3.15,694
70.22,16.57,2.71,2.82,1.22,1.65,4.33,1.71,100.11,3.33,695
70.24,16.92,2.71,2.47,1.59,1.33,3.28,1.69,100.18,3.29,696
70.07,17.11,2.48,2.37,1.5,1.41,3.98,1.7,100.1,3.2,697
70.21,16.72,3.54,2.25,1.52,1.19,3.13,2.17,100.35,3.15,698
70.21,17.03,2.53,2.49,1.35,1.4,3.14,2.1,100.57,3.4,699
70.55,16.87,2.41,2.81,1.19,0.88,3.32,1.82,100.17,3.15,700
70.1,16.96,2.67,2.63,1.17,1.5,3.27,1.7,100.24,3.8,701
84.97,16.83,2.53,3.13,1.76,1.24,2.94,1.76,99.96,3.35,702
87.12,17.0,2.8,2.64,1.9,0.87,3.58,1.82,121.61,3.58,703
84.51,16.75,2.68,2.55,1.67,1.54,3.15,1.78,133.85,3.31,704
84.31,17.25,2.57,2.36,1.2,1.34,3.66,1.86,127.46,3.33,705
87.23,17.19,2.62,2.47,1.41,1.57,3.47,2.02,117.01,3.6,706
86.21,17.18,2.63,2.29,1.39,1.2,3.37,1.82,125.2,3.66,707
90.91,17.23,3.03,2.06,1.36,1.13,2.87,2.03,119.37,3.51,708
82.98,16.93,2.31,2.43,1.51,1.2,3.62,1.95,135.13,3.34,709
80.49,16.87,2.07,2.22,1.3,1.42,3.31,1.67,128.37,3.19,710
81.62,17.01,2.84,2.32,1.19,1.48,3.13,1.82,123.76,3.67,711
85.28,16.99,2.64,2.26,1.62,1.04,3.08,1.78,126.46,3.27,712
90.65,17.16,2.77,2.63,1.26,1.51,3.43,1.6,125.34,3.25,713
85.79,16.8,2.58,2.67,1.58,0.97,3.26,1.71,117.63,3.42,714
81.05,16.89,2.66,2.21,1.53,1.28,3.17,1.92,112.16,3.46,715
78.09,16.89,2.45,2.55,1.24,1.43,3.52,1.88,124.23,3.16,716
84.37,17.27,2.69,2.41,1.39,1.23,2.95,2.09,124.03,3.41,717
87.25,13.78,2.8,2.54,1.8,1.13,3.28,1.81,128.3,3.27,718
80.89,13.92,2.3,2.61,1.53,1.5,3.23,1.8,119.93,3.39,719
86.17,14.28,2.64,2.38,1.84,1.57,2.98,2.14,119.49,3.46,720
84.14,14.21,2.69,2.54,2.19,1.26,2.99,2.28,119.37,3.39,721
86.04,14.27,2.88,2.6,1.54,1.33,3.36,2.06,131.8,3.47,722
78.68,13.94,2.7,2.02,1.54,1.0,3.1,2.11,130.65,3.61,723
79.73,14.36,2.39,2.21,1.95,1.51,3.52,1.88,120.41,3.62,724
80.41,14.18,2.9,2.34,1.4,1.35,3.11,2.31,116.81,3.5,725
79.68,14.34,2.54,2.45,1.59,1.25,3.27,1.85,128.71,3.23,726
80.67,14.3,2.49,2.44,1.57,1.28,3.36,2.1,131.36,3.21,727
80.1,13.9,2.75,2.46,1.52,1.52,3.7,2.26,133.15,3.57,728
79.42,13.91,2.75,2.56,1.52,1.31,3.67,2.41,131.34,3.33,729
80.59,13.81,2.59,2.54,1.31,1.41,3.71,2.19,125.98,3.46,730
80.37,14.21,3.42,2.18,1.84,1.35,3.44,2.47,127.19,3.6,731
82.98,14.34,2.91,2.36,1.7,1.61,3.66,2.13,124.96,2.99,732
79.77,14.05,2.8,2.41,1.64,1.8,3.66,2.03,132.56,3.52,733
77.23,14.14,2.76,2.24,1.37,1.14,3.8,2.19,128.14,3.43,734
79.29,14.44,2.41,2.26,1.69,1.45,3.45,2.24,131.82,3.37,735
79.06,14.23,3.37,2.15,1.96,1.56,3.78,2.04,131.61,3.62,736
79.91,14.55,3.55,1.9,1.47,1.52,3.35,2.0,134.11,3.14,737
78.42,14.37,2.81,1.96,0.47,1.48,3.74,2.14,129.8,3.63,738
78.84,14.24,2.44,2.36,1.5,1.47,3.46,2.22,136.51,3.19,739
79.48,14.18,2.93,2.17,1.87,1.67,3.55,1.47,131.51,3.38,740
80.88,14.15,2.82,2.17,1.61,1.35,3.9,1.67,122.99,3.63,741
79.55,14.26,2.87,2.08,1.37,1.27,3.44,2.02,126.01,3.38,742
81.36,14.46,3.81,2.05,1.94,1.79,3.77,1.8,136.44,3.64,743
78.25,14.52,3.57,2.04,1.53,1.85,3.82,2.17,126.47,3.49,744
80.71,13.86,2.52,2.29,1.5,1.53,3.25,2.2,130.95,3.45,745
61.05,14.23,2.67,2.36,1.65,1.43,3.73,2.07,133.72,3.26,746
65.01,13.93,2.52,2.25,1.56,1.34,3.66,2.26,127.87,3.28,747
58.02,13.98,2.59,1.92,1.69,1.36,3.74,1.69,131.65,3.53,748
87.85,13.37,3.08,2.22,1.55,1.41,3.71,1.8,129.67,3.32,749
63.67,12.75,2.89,2.45,1.5,1.48,3.87,1.86,126.26,3.54,750
62.79,13.82,3.37,2.03,2.2,1.24,3.55,1.55,136.15,3.19,751
64.77,13.76,2.96,2.14,1.54,1.61,3.58,1.94,127.33,3.51,752
67.23,13.35,3.23,2.33,1.46,1.98,3.38,1.76,148.31,3.4,753
65.86,13.71,3.28,2.5,1.52,1.64,3.63,1.7,146.5,3.33,754
76.21,13.63,2.97,2.14,1.53,1.45,3.61,1.94,149.14,3.38,755
62.89,14.45,3.32,2.26,1.5,1.76,3.87,1.86,150.77,3.46,756
62.6,15.15,3.49,2.11,1.46,1.57,3.83,1.81,147.18,3.48,757
77.43,13.86,2.2,1.95,1.4,1.87,3.76,1.73,152.61,3.18,758
73.03,12.86,3.47,2.39,1.53,1.39,3.73,2.03,143.9,3.26,759
61.37,12.71,3.35,2.2,1.77,1.52,3.87,1.32,138.85,3.34,760
65.4,13.72,3.47,2.14,1.64,1.13,3.55,2.1,146.81,3.13,761
60.03,14.22,3.13,1.94,1.54,1.23,3.23,1.59,145.26,3.24,762
63.0,12.8,3.06,2.39,1.68,1.14,3.77,1.8,145.59,3.43,763
73.81,13.55,3.15,3.59,1.4,1.49,3.58,1.82,148.58,3.61,764
64.84,14.07,2.4,2.43,1.85,1.73,3.38,1.64,145.87,3.49,765
70.77,14.26,3.28,2.59,1.64,1.53,3.18,2.15,148.09,3.58,766
66.03,14.18,3.13,2.35,1.38,1.4,3.53,2.43,146.5,3.43,767
78.91,13.43,2.76,2.5,1.38,1.43,3.35,1.94,149.37,3.57,768
75.39,13.44,3.24,2.74,1.55,1.07,3.63,2.1,144.18,3.58,769
73.82,14.22,3.43,2.16,1.48,1.34,3.84,2.04,144.77,3.64,770
72.55,14.53,3.35,2.45,1.72,1.09,3.73,1.78,146.57,3.98,771
75.84,12.66,3.28,2.66,1.68,1.47,3.53,1.85,144.93,3.86,772
75.35,14.6,3.22,2.45,1.97,1.38,3.61,2.22,143.78,3.27,773
67.58,14.32,3.31,2.43,1.59,1.46,3.86,1.67,147.78,3.98,774
71.7,14.65,2.93,2.29,1.39,1.56,4.0,1.81,149.29,3.51,775
75.93,14.44,3.24,3.41,1.54,1.26,3.74,1.67,146.95,3.57,776
74.05,15.06,3.46,2.71,1.48,1.16,3.8,1.6,148.02,4.01,777
82.74,15.2,3.3,2.32,1.61,1.49,3.5,1.83,134.78,3.92,778
72.21,13.28,3.14,2.21,1.49,1.2,3.78,1.81,126.3,3.74,779
69.59,14.38,3.42,2.31,0.97,1.41,3.86,1.76,137.78,3.77,780
76.12,15.03,2.94,2.19,1.4,1.41,3.15,1.8,132.12,3.83,781
75.52,14.24,3.05,2.4,1.59,1.56,3.43,2.0,135.46,4.02,782
71.82,13.67,3.01,2.29,1.4,1.32,3.67,2.0,132.34,3.98,783
75.59,14.42,3.19,2.37,1.27,1.51,3.86,1.73,131.45,3.48,784
72.04,14.6,3.05,2.43,1.58,1.69,3.41,2.14,141.13,3.71,785
72.39,14.73,3.17,2.45,1.43,1.55,4.9,1.81,136.84,3.75,786
72.98,15.03,3.2,2.7,1.39,1.5,3.79,1.71,127.12,3.63,787
70.96,14.23,3.11,2.35,1.4,1.27,4.02,1.63,135.53,4.08,788
84.69,15.23,3.39,2.17,1.19,1.32,2.97,1.79,132.13,3.72,789
73.45,14.56,3.38,2.35,2.53,1.25,2.03,1.85,133.25,3.71,790
73.41,14.61,3.11,2.58,1.36,1.42,3.61,2.03,128.34,3.98,791
73.49,15.03,3.35,1.73,1.46,1.58,3.68,2.07,128.27,3.55,792
73.51,15.04,3.29,1.86,1.53,0.62,3.47,1.83,134.68,3.89,793
73.61,15.07,2.97,2.27,1.41,1.23,3.54,1.91,129.84,3.71,794
73.37,14.63,2.93,2.1,1.44,1.84,3.67,1.54,134.75,3.95,795
73.59,17.1,3.39,1.97,1.87,1.4,3.48,2.13,133.89,4.21,796
73.31,15.01,3.5,2.21,1.4,1.31,3.76,1.81,138.04,3.73,797
73.61,16.58,3.18,2.31,1.62,1.26,3.65,2.12,132.44,3.5,798
49.51,15.35,3.04,2.11,1.37,1.17,3.92,1.68,131.42,3.87,799
73.4,15.24,3.49,2.06,1.65,1.44,3.53,2.05,128.27,3.85,800
73.41,15.5,3.46,2.05,1.43,1.48,3.83,1.9,128.51,3.85,801
73.49,16.05,3.21,2.1,1.48,1.55,3.72,1.91,135.57,4.06,802
80.76,16.13,3.14,2.13,1.51,1.34,3.63,2.17,134.19,3.77,803
73.68,15.67,2.82,2.24,1.43,1.54,3.83,1.52,137.06,3.78,804
73.61,16.12,2.85,2.42,1.56,1.65,3.55,1.62,133.74,3.73,805
73.3,15.78,3.73,1.9,1.51,1.22,3.41,1.53,141.53,3.81,806
73.55,16.62,1.93,1.92,1.61,1.53,3.56,1.88,134.13,3.62,807
73.57,14.82,2.78,2.44,1.07,1.57,3.78,1.33,134.22,2.77,808
73.41,15.66,2.91,2.03,1.05,0.51,3.84,1.82,136.26,2.94,809
73.51,15.82,2.62,1.98,1.19,1.78,3.88,1.5,133.63,3.5,810
73.3,16.2,2.74,2.19,1.45,1.63,3.53,1.6,148.53,2.99,811
59.98,14.43,2.9,1.84,1.19,0.89,3.84,1.71,143.64,2.91,812
55.25,14.86,2.77,2.11,1.05,1.14,4.05,2.01,127.1,2.94,813
51.78,15.36,2.83,1.61,1.06,1.31,3.84,1.8,127.04,3.08,814
53.1,15.53,2.89,2.23,1.28,1.41,3.62,2.02,140.66,2.83,815
59.13,15.26,2.97,2.17,1.15,0.93,4.07,1.51,134.26,3.04,816
51.06,15.96,2.87,1.83,1.18,1.83,3.54,1.56,132.16,2.79,817
60.4,15.36,2.84,1.87,1.39,1.43,4.23,1.41,133.0,2.68,818
56.04,16.23,3.75,2.23,0.81,1.4,3.67,1.94,136.04,2.92,819
57.05,14.75,3.23,2.07,0.91,1.21,3.85,1.62,133.75,3.16,820
51.4,15.41,2.69,2.49,1.42,1.12,3.54,1.72,135.78,3.14,821
58.08,18.97,2.81,2.65,1.38,1.59,4.09,1.55,136.11,2.69,822
53.48,17.26,3.17,2.73,0.87,1.44,4.09,1.67,131.68,2.86,823
49.11,16.95,2.83,2.75,1.26,1.37,3.69,1.64,152.21,2.98,824
53.61,17.6,3.35,2.48,1.03,1.34,3.63,1.55,144.02,2.62,825
54.9,16.37,3.25,2.8,1.19,1.66,3.75,1.87,132.06,3.01,826
49.37,15.88,3.01,2.37,1.35,1.36,3.8,1.92,136.17,2.97,827
52.73,17.05,3.02,2.95,1.16,1.2,4.22,1.77,123.66,3.08,828
55.93,17.24,2.97,1.14,1.28,1.36,4.02,1.67,114.37,2.61,829
53.95,16.87,2.98,2.57,1.19,1.27,3.77,1.78,117.2,2.73,830
54.18,17.32,2.68,2.51,1.14,1.29,3.94,1.86,115.94,2.7,831
60.48,16.83,2.79,2.07,1.22,1.65,3.88,1.75,117.21,2.67,832
55.52,16.43,2.9,2.42,1.12,1.86,3.75,1.81,114.61,2.75,833
46.86,18.03,3.07,2.47,1.19,1.41,3.53,2.17,120.28,2.65,834
65.85,15.23,2.87,3.36,1.03,2.61,4.04,1.7,109.81,2.93,835
69.01,17.33,2.91,2.48,1.28,1.45,4.04,1.78,115.91,2.97,836
65.63,18.22,3.01,2.29,1.68,1.41,3.77,1.8,105.08,2.92,837
63.44,15.98,2.44,2.51,1.91,1.84,3.93,1.65,114.05,2.98,838
65.91,17.16,2.83,2.69,1.81,1.65,3.73,1.76,116.33,2.63,839
64.97,15.83,2.26,2.69,1.73,1.6,3.82,1.91,119.84,2.87,840
64.67,17.0,2.78,2.48,1.68,1.48,3.76,1.78,120.48,3.28,841
64.35,15.95,3.15,2.56,1.72,1.52,3.98,1.68,115.39,2.83,842
88.99,15.7,2.84,2.67,1.4,1.7,3.87,1.85,118.09,3.09,843
66.27,17.05,2.94,2.45,1.62,1.54,4.02,1.75,114.86,2.99,844
65.15,15.8,2.25,2.5,1.82,1.31,3.92,1.68,116.55,3.07,845
64.01,18.08,2.34,2.61,1.69,1.29,4.37,1.93,113.58,2.87,846
66.59,17.76,3.0,2.27,1.89,1.65,3.66,1.94,113.96,2.96,847
64.9,14.81,2.72,2.37,1.57,1.22,2.82,1.96,117.34,2.93,848
66.09,14.14,2.42,2.67,1.46,1.25,2.72,1.72,116.14,3.31,849
64.22,13.94,2.49,2.42,1.63,1.38,3.03,1.75,117.42,2.57,850
62.14,14.85,2.55,2.5,1.41,1.65,2.5,1.79,120.61,3.51,851
67.02,9.88,2.98,2.2,1.47,1.48,2.99,1.83,113.69,3.03,852
65.24,13.71,3.06,2.12,1.52,1.44,2.8,1.92,117.79,3.16,853
65.52,14.73,2.62,2.4,1.61,1.33,2.94,1.93,115.68,3.12,854
64.88,14.61,2.62,2.31,1.3,1.25,2.67,2.03,93.62,3.31,855
72.67,14.85,2.45,2.07,1.83,1.08,2.82,1.78,128.73,3.1,856
81.93,15.25,2.54,2.52,1.38,1.45,2.82,1.43,120.77,3.59,857
82.65,15.17,2.69,2.22,1.86,1.38,2.81,2.07,131.46,3.3,858
77.18,13.8,2.54,2.14,1.83,1.19,2.79,2.78,128.35,2.88,859
66.13,14.39,2.6,2.06,1.37,1.32,3.13,1.18,117.99,3.08,860
74.87,15.53,2.98,3.19,1.7,1.1,2.72,1.66,113.25,3.32,861
71.52,14.57,2.57,2.43,1.85,1.53,2.85,1.7,118.05,2.92,862
82.81,15.04,2.57,2.0,1.55,1.24,2.79,1.71,49.74,3.2,863
76.53,15.39,2.87,2.41,1.65,1.58,2.74,1.28,115.29,3.43,864
71.58,14.94,2.62,2.42,1.57,1.21,2.78,1.42,108.77,3.66,865
71.49,14.15,2.87,2.4,2.07,1.62,2.48,1.85,120.24,3.75,866
73.92,15.52,2.61,2.41,1.74,1.16,2.93,1.71,109.1,3.09,867
67.48,14.71,2.46,2.45,1.81,1.48,2.72,1.8,113.98,2.73,868
61.87,14.7,2.54,2.28,1.42,1.17,3.11,1.57,106.72,2.76,869
68.43,15.99,2.81,2.4,1.47,1.54,2.78,1.74,126.97,2.88,870
81.94,15.05,2.59,2.32,0.62,1.56,2.88,1.65,129.62,3.49,871
77.79,14.12,2.99,2.39,1.53,1.27,3.35,1.44,116.29,4.01,872
66.95,13.07,3.25,2.55,1.69,1.46,2.59,1.37,123.25,3.13,873
57.28,17.38,2.56,2.24,1.15,1.25,2.67,1.7,111.76,3.53,874
55.92,15.15,2.87,2.44,1.78,1.3,2.95,1.45,122.06,2.78,875
77.52,16.49,3.18,2.31,1.65,1.53,2.63,1.38,126.84,3.95,876
66.32,15.07,3.02,2.31,1.85,1.71,3.35,1.43,106.61,3.4,877
65.57,16.99,2.58,2.23,1.56,1.39,3.24,1.49,104.24,3.37,878
65.38,15.6,3.01,2.43,1.6,1.51,2.76,1.54,111.41,2.85,879
65.24,15.33,3.13,2.27,1.48,1.17,2.82,1.72,110.33,3.07,880
65.41,17.74,2.83,2.39,1.72,1.49,3.04,1.58,104.26,3.34,881
65.41,16.04,3.03,2.21,1.75,1.24,2.68,1.54,113.71,2.88,882
68.37,17.64,2.84,2.55,1.68,1.54,2.64,1.38,105.65,3.42,883
65.46,16.48,3.05,2.33,1.48,1.38,3.09,1.46,109.46,2.95,884
65.27,15.87,2.95,2.06,1.5,1.38,2.65,1.51,89.54,3.07,885
65.16,15.46,3.44,2.21,1.24,1.34,2.85,1.4,119.63,3.29,886
65.57,16.11,3.1,2.32,1.46,1.03,2.81,1.57,113.12,3.82,887
65.23,16.48,2.98,2.34,1.24,1.16,2.31,1.67,131.43,3.79,888
65.47,16.22,3.18,2.26,1.64,1.54,2.33,1.21,121.01,3.44,889
63.96,16.11,3.11,2.19,1.79,1.33,2.48,1.39,89.76,3.94,890
70.34,16.58,3.07,3.27,1.51,1.09,2.57,1.76,119.41,3.61,891
65.21,15.95,3.2,2.41,1.61,1.26,2.85,1.57,99.14,4.53,892
65.39,16.34,3.28,2.47,1.62,1.28,2.9,1.83,101.48,3.7,893
65.53,16.75,3.2,2.48,1.87,1.41,3.1,1.63,110.62,3.61,894
65.31,16.0,2.92,2.26,1.57,1.67,2.76,1.62,94.61,3.18,895
65.02,16.62,3.32,2.22,1.55,1.41,2.65,1.77,112.25,3.56,896
65.3,17.76,3.22,2.37,1.56,1.31,2.82,1.74,120.87,3.53,897
65.45,16.94,3.2,2.16,1.74,1.58,2.4,1.67,99.44,3.78,898
65.15,16.51,3.03,2.52,1.68,1.27,2.65,1.29,114.7,3.72,899
71.33,14.3,2.78,2.39,1.57,1.79,2.69,1.52,107.78,3.49,900
71.25,18.44,3.26,2.53,1.61,1.6,2.35,1.49,131.79,3.79,901
53.76,14.94,2.87,2.06,1.91,1.43,2.52,1.7,103.26,3.66,902
72.15,15.99,3.52,3.31,1.65,1.54,2.47,1.63,135.74,3.28,903
71.33,14.97,2.9,2.61,1.83,1.54,2.85,1.77,133.63,3.77,904
71.73,12.55,3.29,2.33,1.74,1.35,2.57,1.4,139.76,3.57,905
68.02,15.31,2.31,2.94,1.51,1.52,2.57,1.7,141.46,3.72,906
71.99,14.42,2.37,2.28,1.69,1.58,2.67,1.71,147.71,3.62,907
72.49,15.27,2.42,2.39,1.91,1.79,2.4,1.61,171.67,3.63,908
71.26,13.86,2.5,2.24,1.79,1.61,2.63,1.45,148.71,3.68,909
72.94,15.32,2.78,2.15,1.68,1.3,2.57,1.98,135.14,3.6,910
71.68,14.46,2.61,2.55,1.65,1.41,2.68,1.34,129.09,3.81,911
71.25,11.98,3.2,2.4,1.85,1.42,2.74,1.75,144.3,3.64,912
72.02,16.07,2.38,2.2,1.72,1.41,2.78,1.55,140.31,3.5,913
72.38,16.3,2.23,2.2,1.89,1.44,2.62,1.39,141.51,3.66,914
71.74,16.44,2.43,2.27,1.79,1.61,2.64,1.56,156.9,3.43,915
67.49,15.52,2.55,2.29,1.62,1.15,2.47,1.82,153.29,3.49,916
71.33,14.57,2.47,2.29,1.69,1.54,2.56,1.9,139.13,3.68,917
72.17,17.01,2.7,2.41,1.9,1.75,2.46,2.12,151.81,3.81,918
71.38,15.8,2.72,2.47,1.93,1.15,2.72,1.62,148.0,3.51,919
71.95,18.1,2.56,2.23,1.65,1.45,2.7,1.95,136.08,3.45,920
71.18,14.27,2.17,2.24,1.86,1.29,2.5,1.98,140.03,3.67,921
83.2,15.26,2.51,2.56,1.8,1.78,2.65,2.13,146.46,3.53,922
85.62,15.06,2.48,2.02,1.68,1.26,2.68,1.83,145.01,3.71,923
85.27,13.55,2.69,2.48,2.0,1.35,2.78,1.71,160.91,3.91,924
73.79,12.37,2.56,2.2,1.37,1.46,2.69,1.87,137.58,3.48,925
81.01,13.12,2.28,2.26,1.96,1.33,2.93,1.82,144.13,4.5,926
79.6,13.68,2.66,2.46,1.78,1.48,2.59,1.78,134.46,3.43,927
73.36,15.74,2.45,2.19,1.3,1.31,2.69,1.66,142.95,3.01,928
85.32,13.09,2.36,1.48,1.57,1.6,2.68,1.58,129.33,3.07,929
83.16,13.25,2.36,2.03,1.54,1.43,2.78,1.97,129.51,3.28,930
83.19,12.84,2.29,2.27,1.89,1.56,3.03,2.11,127.24,3.44,931
73.67,13.46,2.42,2.47,1.58,1.53,3.16,1.85,128.14,3.14,932
87.67,12.94,2.64,2.2,1.74,1.54,2.82,1.73,128.18,3.31,933
88.9,13.95,2.54,2.28,1.76,1.51,2.75,2.03,129.55,3.36,934
81.79,15.45,2.45,2.3,1.6,1.54,2.82,1.78,129.72,3.13,935
70.38,13.68,2.45,2.44,1.68,1.4,2.7,2.15,127.62,3.29,936
83.71,12.98,2.39,2.2,1.33,1.44,3.25,1.76,127.97,3.28,937
86.41,13.01,2.35,2.32,1.74,1.67,2.77,2.22,127.62,3.19,938
84.08,13.8,2.38,2.62,1.58,1.58,3.02,1.9,127.42,3.16,939
81.21,13.37,2.97,2.33,1.72,1.3,2.78,2.07,129.11,3.42,940
90.14,13.19,2.82,2.23,1.61,1.48,2.77,1.96,126.19,3.37,941
88.34,13.14,2.78,2.11,1.69,1.32,2.86,2.02,128.29,3.14,942
78.88,13.45,2.45,2.54,1.57,1.38,2.9,2.03,129.11,2.87,943
70.14,13.79,2.69,2.26,1.75,0.26,2.98,2.0,128.28,3.0,944
70.21,13.64,2.85,2.01,1.42,1.54,2.74,1.91,128.34,3.2,945
70.05,13.09,2.99,2.18,1.5,1.17,2.74,1.99,128.41,3.12,946
70.37,12.99,2.71,2.42,1.53,1.82,2.67,1.99,127.93,3.74,947
71.34,13.33,2.64,2.66,1.74,1.62,3.14,1.68,127.56,3.27,948
69.83,13.21,3.08,2.39,1.79,1.58,2.75,1.82,127.41,3.19,949
69.06,13.37,2.62,2.37,1.81,1.48,2.7,1.97,128.13,3.1,950
70.86,13.04,2.9,2.22,1.94,1.8,2.47,2.04,128.31,3.26,951
69.89,14.23,2.83,2.49,1.55,1.43,2.64,2.13,128.09,3.33,952
80.49,14.1,3.09,2.49,1.67,1.46,2.75,2.16,151.78,3.1,953
69.71,13.76,2.85,2.36,1.36,1.97,2.73,1.86,146.08,3.32,954
71.26,13.91,2.82,2.33,1.63,1.23,2.89,1.97,145.23,3.32,955
70.02,14.21,2.66,2.21,1.77,1.71,2.85,1.86,150.39,3.04,956
71.01,13.88,2.78,2.23,1.18,1.41,2.74,1.99,159.33,3.15,957
70.6,14.24,2.8,2.21,1.9,1.64,2.84,1.86,134.35,3.29,958
70.13,13.96,3.03,2.09,1.75,1.58,2.82,2.13,147.01,3.18,959
70.42,14.28,2.62,2.14,1.82,1.48,2.87,1.92,151.56,3.16,960
69.46,13.85,2.94,2.16,2.05,1.77,2.95,1.85,150.83,3.36,961
72.54,14.23,2.89,2.42,2.16,1.46,3.0,1.75,149.95,3.51,962
69.94,7.19,2.72,2.36,1.75,1.63,2.9,2.08,161.36,3.54,963
69.87,14.04,2.64,2.34,1.82,1.67,2.75,2.05,152.88,3.16,964
69.75,13.73,3.0,2.33,1.92,1.62,2.56,1.77,145.51,3.45,965
80.1,13.99,2.62,2.27,3.25,1.12,2.68,1.71,144.76,3.38,966
74.53,13.97,2.57,2.35,0.93,1.64,2.96,2.02,152.6,3.3,967
78.87,14.08,2.55,2.21,1.76,1.74,3.78,1.59,168.65,3.96,968
78.04,13.93,2.68,2.32,1.93,1.44,4.1,1.7,148.0,4.11,969
83.63,13.89,2.79,2.33,1.82,1.52,4.8,1.76,158.66,3.96,970
79.24,14.41,2.98,2.43,1.56,1.38,4.03,1.88,151.29,3.77,971
79.77,13.9,2.86,1.96,1.69,1.18,3.88,1.9,168.65,3.88,972
80.77,13.7,2.83,2.16,1.53,1.39,3.89,1.85,145.16,3.5,973
81.7,14.18,2.94,2.29,1.89,1.74,3.87,1.82,143.47,4.07,974
80.38,13.83,1.98,1.83,1.76,1.25,3.94,1.61,158.13,3.77,975
80.81,13.97,3.25,2.01,1.9,1.57,3.81,1.66,135.91,4.08,976
74.75,14.29,3.24,2.08,1.48,1.5,3.88,2.07,145.54,3.98,977
78.46,16.38,2.93,2.37,1.75,1.63,3.6,1.86,114.74,3.83,978
81.38,16.57,2.93,2.43,1.93,1.6,3.96,1.75,114.38,4.14,979
78.78,16.23,3.57,2.0,1.58,1.8,4.07,1.73,114.55,3.86,980
81.42,16.23,3.17,2.25,2.03,1.88,4.04,1.79,114.5,3.93,981
79.93,16.36,3.12,1.99,1.53,1.62,3.98,1.85,114.7,4.1,982
81.27,16.19,3.1,2.13,1.64,1.62,4.15,1.26,114.97,4.0,983
82.42,16.45,2.95,2.26,1.7,1.2,3.96,1.98,114.34,4.02,984
80.86,16.37,3.05,2.17,2.12,1.29,3.55,2.29,114.43,3.9,985
