cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
327,336,18.02,8,1,0,21,966
341,324,19.44,8,0,1,23,967
311,328,17.62,8,0,1,18,968
348,252,16.41,9,1,1,24,969
364,320,17.53,8,0,1,19,970
352,362,20.31,10,1,1,20,971
342,319,18.92,9,0,0,19,972
388,394,18.99,10,1,1,22,973
405,385,18.51,9,1,1,19,974
329,334,14.69,9,1,0,19,975
209,310,18.02,10,1,1,23,976
487,293,18.09,9,1,0,19,977
337,349,13.41,9,1,1,18,978
383,343,17.94,10,1,1,24,979
386,297,19.25,9,1,1,23,980
274,268,15.41,10,1,0,23,981
334,312,16.1,10,1,0,22,982
399,354,15.81,9,1,1,21,983
294,345,18.01,9,1,0,24,984
341,236,18.88,9,0,0,27,985
402,255,18.78,10,1,2,22,986
350,430,16.59,9,0,1,24,987
334,232,17.84,9,0,1,23,988
274,202,20.27,8,0,1,23,989
406,194,15.52,10,1,1,19,990
355,228,17.17,9,0,2,24,991
400,217,16.28,9,1,1,25,992
322,257,18.57,9,0,2,17,993
384,213,15.73,9,0,2,28,994
309,215,19.33,10,0,1,22,995
348,233,14.48,10,1,0,22,996
409,278,19.14,10,1,0,20,997
336,236,18.58,9,1,1,23,998
343,240,14.35,10,1,0,22,999
366,199,18.36,10,0,1,12,1000
326,257,19.35,10,1,0,19,1001
341,288,17.73,10,1,0,23,1002
363,206,16.84,10,1,1,22,1003
418,214,17.81,10,0,0,17,1004
382,255,17.28,9,0,1,19,1005
406,255,17.37,9,1,1,17,1006
574,256,17.69,9,1,0,24,1007
315,252,18.47,13,0,0,21,1008
369,252,18.45,9,1,0,16,1009
394,255,18.06,10,1,0,16,1010
335,334,16.96,10,1,1,19,1011
345,248,17.79,10,1,1,21,1012
353,254,17.92,10,1,0,23,1013
341,256,18.85,10,0,0,19,1014
363,254,18.26,10,0,1,16,1015
356,254,18.21,10,0,1,27,1016
360,256,17.35,14,1,1,24,1017
331,252,16.58,13,1,1,23,1018
349,253,14.62,10,1,0,25,1019
375,257,16.6,9,1,1,24,1020
321,254,15.61,10,1,1,24,1021
356,254,18.47,10,0,1,24,1022
355,257,17.31,9,1,0,27,1023
342,253,16.89,9,0,1,24,1024
424,417,18.48,9,1,1,23,1025
352,302,15.0,9,1,1,23,1026
315,302,15.21,9,1,1,27,1027
375,316,16.02,9,1,1,26,1028
390,294,17.26,9,1,1,25,1029
318,296,17.28,9,0,0,24,1030
331,330,18.96,9,1,1,24,1031
348,278,16.72,9,0,0,26,1032
401,281,16.29,9,0,0,25,1033
387,305,18.74,16,1,1,26,1034
372,300,15.66,9,1,2,20,1035
368,298,15.82,5,1,1,23,1036
260,315,16.18,9,1,1,20,1037
387,320,16.14,6,0,1,28,1038
394,291,18.87,9,0,2,31,1039
354,276,17.46,9,0,0,26,1040
