core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
93.22,91.12,56.51,11.81,10.8,8.98,11.57,8.28,184.41,3.44,621
91.52,92.73,57.18,10.71,10.57,9.33,11.64,8.57,179.11,3.2,622
91.43,94.18,50.92,10.61,10.84,9.47,11.39,8.36,179.09,3.24,623
92.89,90.55,50.43,10.93,10.79,9.84,10.9,8.37,185.67,3.64,624
90.65,78.32,66.32,8.73,10.84,8.56,11.23,8.61,165.0,3.28,625
91.54,78.18,66.38,11.62,10.89,9.11,9.41,8.33,182.98,3.31,626
91.49,79.69,66.06,9.86,10.7,8.97,10.11,8.42,190.95,2.87,627
91.5,85.56,69.54,9.71,10.78,9.33,11.87,8.44,141.57,2.75,628
93.72,88.73,71.25,9.21,10.86,9.27,9.9,8.44,174.9,2.91,629
91.29,81.43,58.28,9.76,10.67,9.49,12.69,8.18,160.3,3.19,630
92.18,81.59,64.14,10.2,10.94,10.33,9.39,8.4,172.72,3.16,631
91.87,82.54,60.32,11.16,10.96,9.32,9.5,8.17,180.6,3.21,632
99.4,80.57,64.85,10.34,10.76,9.55,9.59,7.98,170.32,3.46,633
99.15,81.15,63.66,11.59,9.67,9.29,10.75,8.28,165.36,2.84,634
97.81,84.79,62.7,10.45,9.45,9.15,11.69,8.15,168.97,3.03,635
97.15,80.11,58.46,10.33,9.38,9.17,11.55,8.49,177.06,3.36,636
101.71,84.54,65.81,9.52,9.73,9.59,10.74,8.56,199.01,2.97,637
99.49,82.25,70.92,9.33,9.6,9.43,9.51,8.62,173.81,3.57,638
102.76,85.1,58.94,9.96,9.31,9.24,11.81,8.63,163.98,2.93,639
99.38,88.25,62.13,10.76,9.33,9.04,10.6,8.61,176.07,3.24,640
98.05,90.1,66.18,10.89,9.54,9.4,10.08,8.89,168.51,3.3,641
101.38,83.11,66.59,11.09,9.46,9.44,11.82,8.46,184.25,3.18,642
101.64,84.49,59.61,11.35,9.62,9.22,12.24,8.3,192.85,3.08,643
97.61,82.08,63.08,9.57,9.69,9.32,10.84,8.61,193.41,3.71,644
