response_time,norm_time
0.126,758.612
0.127,758.973
0.11,759.324
0.119,759.613
0.145,759.719
0.131,759.855
0.123,760.106
0.114,760.551
0.135,760.794
0.148,761.034
0.117,761.245
0.135,761.572
0.115,761.734
0.126,761.967
0.134,762.239
0.13,762.483
0.11,762.769
0.137,762.969
0.121,763.222
0.121,763.592
0.116,763.842
0.113,764.117
0.119,764.4
0.114,764.689
0.142,764.892
0.137,765.129
0.125,765.434
0.145,765.652
0.133,765.897
0.109,766.207
0.146,766.507
0.147,766.854
0.129,767.139
0.135,767.367
0.13,767.689
0.138,767.949
0.116,768.15
0.141,768.365
0.133,768.712
0.139,768.883
0.14,769.113
0.127,769.498
0.115,769.727
0.124,769.936
0.137,770.141
0.147,770.45
0.137,770.828
0.146,771.046
0.127,771.317
0.117,771.417
0.133,771.727
0.121,771.903
0.123,772.227
0.137,772.459
0.137,772.716
0.127,772.987
0.121,773.235
0.116,773.377
0.121,773.603
0.125,773.853
0.136,774.02
0.141,774.28
0.125,774.62
0.141,774.983
0.113,775.418
0.122,775.716
0.134,775.961
0.109,776.16
0.135,776.486
0.127,776.807
0.141,777.087
0.115,777.305
0.133,777.628
0.122,777.727
0.14,777.894
0.137,778.125
0.124,778.452
0.126,778.756
0.121,779.02
0.115,779.348
0.126,779.604
0.101,779.796
0.118,780.101
0.15,780.294
0.119,780.453
0.127,780.794
0.105,781.035
0.133,781.24
0.123,781.401
0.136,781.642
0.111,781.749
0.138,782.045
0.129,782.307
0.14,782.668
0.126,782.901
0.119,783.177
0.129,783.508
0.153,783.867
0.128,784.114
0.128,784.246
0.129,784.431
0.121,784.669
0.12,784.937
0.126,785.183
0.122,785.471
0.141,785.763
0.136,786.077
0.143,786.285
0.119,786.684
0.144,786.929
0.121,787.153
0.141,787.419
0.132,787.635
0.126,787.867
0.113,788.109
0.118,788.367
0.109,788.577
0.125,788.858
0.109,789.124
0.117,789.313
0.133,789.493
0.119,789.752
0.139,790.112
0.152,790.296
0.12,790.473
0.138,790.715
0.111,790.963
0.138,791.182
0.146,791.5
0.137,791.636
0.128,791.889
0.139,792.113
0.129,792.427
0.109,792.656
0.134,792.923
