response_time,norm_time
0.243,856.352
0.22,856.524
0.221,856.76
0.237,857.076
0.216,857.541
0.23,857.856
0.239,858.37
0.233,858.675
0.231,859.079
0.224,859.475
0.226,859.96
0.234,860.122
0.223,860.546
0.211,860.859
0.24,861.366
0.234,861.772
0.206,862.25
0.248,862.501
0.243,862.736
0.212,863.115
0.236,863.475
0.224,863.697
0.221,864.053
0.219,864.351
0.259,864.856
0.21,865.269
0.229,865.751
0.255,866.079
0.227,866.279
0.224,866.502
0.222,866.878
0.274,867.317
0.239,867.623
0.21,868.177
0.21,868.632
0.226,869.014
0.224,869.181
0.233,869.497
0.203,869.732
0.224,869.988
0.239,870.445
0.214,870.952
0.244,871.344
0.213,871.709
0.216,872.069
0.226,872.303
0.226,872.613
0.212,873.23
0.225,873.511
0.23,873.841
0.214,874.101
0.218,874.546
0.217,874.86
0.236,875.22
0.231,875.647
0.247,875.948
0.24,876.207
0.226,876.731
0.233,876.987
0.209,877.424
0.227,877.657
0.234,878.093
0.224,878.643
0.239,878.901
0.222,879.287
0.216,879.507
0.247,879.825
0.251,880.074
0.226,880.317
0.236,880.735
0.242,880.886
0.247,881.232
0.236,881.621
0.228,882.184
0.229,882.536
0.226,882.882
0.246,883.284
0.223,883.7
0.22,884.126
0.246,884.707
0.234,884.936
0.215,885.366
0.242,885.719
0.23,886.048
0.23,886.421
0.223,886.972
0.214,887.396
0.239,887.84
0.203,888.296
0.236,888.778
0.222,889.214
0.21,889.6
0.219,889.827
0.26,890.233
0.235,890.669
0.212,890.903
0.244,891.26
0.216,891.693
0.231,892.104
0.243,892.345
0.221,892.804
0.215,893.08
0.222,893.36
0.223,893.607
0.215,893.885
0.216,894.287
0.208,894.637
0.246,894.918
0.216,895.334
0.239,895.791
0.247,895.91
0.214,896.343
0.234,896.766
0.21,896.945
0.249,897.398
0.231,897.714
0.231,898.156
0.239,898.441
0.236,898.814
0.238,899.129
0.256,899.513
0.234,899.918
0.235,900.258
0.218,900.767
0.219,901.3
0.237,901.615
0.215,901.891
0.21,902.297
0.243,902.815
0.227,903.218
0.236,903.505
0.255,904.027
0.234,904.312
0.235,904.673
0.231,904.974
0.222,905.409
0.238,905.737
0.214,906.05
0.236,906.302
0.244,906.639
0.215,906.938
0.217,907.342
0.252,907.679
0.211,907.909
0.222,908.266
0.242,908.483
0.233,908.882
0.232,909.366
0.226,909.654
0.248,909.907
0.238,910.329
0.215,910.57
0.216,910.795
0.228,911.061
0.222,911.396
0.216,911.649
0.234,911.965
0.219,912.154
0.21,912.602
0.234,912.926
0.237,913.299
0.248,913.653
0.21,913.958
0.226,914.435
0.229,914.688
0.213,914.953
0.246,915.249
0.234,915.541
0.227,915.854
0.234,916.207
0.221,916.676
0.205,917.04
0.223,917.378
0.234,917.88
0.215,918.084
0.22,918.424
0.258,918.786
0.228,919.129
0.233,919.37
0.212,919.675
0.231,919.92
0.209,920.259
0.212,920.581
0.242,920.949
0.234,921.295
0.23,921.496
0.234,921.902
0.242,922.42
0.218,922.871
0.208,923.217
0.238,923.522
0.23,924.02
0.204,924.416
0.229,924.841
0.228,925.287
0.209,925.664
0.232,925.982
0.214,926.203
0.206,926.549
0.221,927.029
0.222,927.327
0.22,927.825
0.209,928.163
0.237,928.727
0.221,929.323
0.225,929.569
0.223,929.815
0.211,930.041
0.244,930.361
0.216,930.766
0.247,931.115
0.233,931.463
0.223,931.798
0.228,932.122
0.235,932.369
0.231,932.486
0.237,932.782
0.232,933.083
0.224,933.421
0.223,933.704
0.224,934.001
0.249,934.273
0.212,934.609
0.207,934.869
0.237,935.325
0.201,935.694
0.242,936.005
0.231,936.323
0.223,936.79
0.22,937.089
0.218,937.547
0.221,937.903
0.215,938.498
0.212,938.845
0.217,939.178
0.223,939.503
0.217,939.978
0.246,940.345
0.241,940.686
0.226,941.12
0.234,941.365
0.25,941.768
0.228,942.041
0.229,942.318
0.213,942.638
0.231,943.057
0.201,943.455
0.232,943.713
0.257,944.12
0.245,944.542
0.241,945.017
0.222,945.302
0.23,945.699
0.233,946.185
0.236,946.559
0.238,946.767
0.216,947.071
0.22,947.505
0.218,947.821
0.244,947.998
0.245,948.451
0.236,948.601
0.233,948.96
0.223,949.377
0.231,949.837
0.22,950.07
0.234,950.299
0.239,950.672
0.222,951.071
0.223,951.343
0.234,951.64
0.221,952.014
0.229,952.321
0.22,952.542
0.224,953.091
0.237,953.375
0.242,953.682
0.223,953.965
0.214,954.429
0.214,954.849
0.243,955.185
0.232,955.403
0.218,955.899
0.21,956.146
0.256,956.462
0.228,956.768
0.251,957.024
0.21,957.389
0.224,957.699
0.222,957.93
0.235,958.46
0.207,958.707
0.219,959.085
0.213,959.221
0.231,959.592
0.223,959.972
0.233,960.374
0.216,960.667
0.243,960.986
0.215,961.29
0.24,961.486
0.242,961.765
0.218,962.136
0.226,962.562
0.211,962.99
0.238,963.383
0.243,963.64
0.246,963.972
0.204,964.305
0.213,964.694
0.246,965.062
0.207,965.412
0.243,965.643
0.233,966.059
0.221,966.371
0.239,966.904
0.213,967.222
0.213,967.598
0.225,967.874
0.224,968.271
0.216,968.579
0.219,968.987
0.233,969.401
0.239,969.769
0.223,970.179
0.215,970.549
0.236,971.057
0.216,971.389
0.213,971.643
0.234,972.041
0.222,972.411
0.234,972.734
0.213,973.243
0.222,973.777
0.21,974.095
0.239,974.421
0.247,974.83
0.243,975.115
0.22,975.506
0.215,975.773
