core1,core2,core3,core4,mem,gpu,norm_ex_time
78.0,70.83,28.14,22.43,180.38,2.62,881
77.19,67.83,25.78,20.13,180.83,3.03,882
78.17,68.48,28.39,18.04,178.91,3.09,883
77.84,64.26,26.94,20.95,180.49,2.66,884
77.16,53.05,27.08,21.43,181.43,2.43,885
77.66,48.1,13.04,21.47,184.83,2.74,886
77.38,57.88,20.34,20.94,180.7,3.29,887
78.48,52.14,20.44,21.55,179.93,3.17,888
78.47,55.29,20.4,21.16,181.77,3.13,889
77.53,55.63,20.07,21.01,181.86,3.02,890
77.91,59.19,20.48,21.42,168.99,2.83,891
68.36,55.24,20.07,21.88,183.66,3.14,892
66.93,54.12,20.22,21.23,182.96,2.86,893
66.57,55.71,20.35,21.14,182.33,3.1,894
67.93,58.65,20.15,22.93,179.79,2.94,895
67.57,54.04,19.95,21.08,180.97,2.98,896
68.76,51.1,20.22,21.13,188.39,3.71,897
67.67,61.88,20.47,21.9,182.08,3.89,898
68.26,52.04,13.94,21.5,178.24,3.27,899
68.61,57.7,20.18,20.67,181.22,3.05,900
67.85,50.61,20.08,21.42,179.54,3.09,901
68.07,60.54,19.76,22.91,179.76,3.05,902
73.63,58.93,20.11,21.4,179.05,3.16,903
67.65,62.57,20.29,21.17,178.77,3.23,904
67.15,62.81,20.3,21.37,181.06,3.14,905
68.44,62.6,20.52,21.62,176.68,2.62,906
67.49,62.79,22.77,19.03,178.33,3.13,907
68.41,62.97,25.4,19.13,177.31,3.86,908
68.04,62.48,22.99,21.34,196.33,3.56,909
67.56,62.79,26.73,19.43,180.14,3.84,910
68.63,62.95,24.18,19.26,181.25,3.85,911
67.49,63.01,25.87,19.16,177.62,3.42,912
67.58,62.62,25.35,19.26,177.84,3.74,913
68.11,62.63,28.2,19.25,176.76,3.21,914
67.57,62.67,29.49,19.21,180.66,3.96,915
67.92,62.61,28.16,19.1,178.06,3.32,916
67.72,62.62,23.65,19.62,179.52,3.56,917
61.09,62.89,29.51,19.56,104.13,4.01,918
59.53,62.68,25.32,19.61,179.09,3.96,919
69.87,62.64,24.96,19.62,179.32,3.69,920
62.29,62.79,25.48,19.18,180.12,3.69,921
59.92,62.63,25.78,19.46,176.72,3.8,922
62.15,62.93,25.38,19.25,179.79,3.68,923
61.53,59.61,27.91,19.02,177.46,3.5,924
60.98,58.35,23.52,19.03,179.68,3.23,925
62.03,56.95,26.98,19.35,178.5,3.4,926
60.53,56.92,17.95,19.39,177.97,3.76,927
62.96,41.29,24.56,19.4,206.52,3.68,928
60.82,49.31,24.16,19.45,221.74,3.73,929
61.1,59.55,24.58,23.39,181.81,4.5,930
60.99,57.82,24.53,23.22,218.5,4.8,931
60.72,62.4,23.9,23.28,200.44,4.17,932
61.59,61.1,24.68,23.4,201.62,4.56,933
60.99,58.47,24.55,23.28,207.01,4.56,934
60.13,58.72,24.64,23.3,219.07,4.66,935
60.2,60.22,24.06,23.3,220.33,4.45,936
60.79,58.64,24.81,23.24,196.77,4.52,937
62.34,57.8,24.6,23.02,210.46,4.27,938
62.02,55.41,24.64,23.1,207.08,4.87,939
62.91,64.14,24.22,23.17,207.49,4.6,940
61.54,64.16,24.2,23.09,218.11,4.19,941
61.93,61.36,24.14,21.76,225.4,4.37,942
61.86,55.53,24.74,23.38,204.68,4.27,943
75.29,56.99,24.53,23.23,203.39,4.7,944
75.29,56.96,24.45,22.96,204.67,4.69,945
75.29,54.81,24.63,23.14,210.57,4.43,946
75.29,60.47,24.9,23.07,215.14,4.6,947
75.29,56.7,24.51,23.08,212.24,4.26,948
75.29,59.31,18.04,22.83,197.28,4.75,949
75.29,56.56,16.74,23.26,226.79,4.61,950
75.29,60.89,17.13,23.26,222.37,4.64,951
75.29,57.91,18.28,23.23,212.4,2.9,952
75.29,59.04,16.39,22.23,221.09,3.28,953
75.29,57.62,13.85,21.44,204.95,4.58,954
75.29,54.58,17.99,21.09,207.43,3.44,955
